Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00       2/2           void std::sort<__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > > >(__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >) [188]
[190]    0.0    0.00    0.00       2         void std::__sort<__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__ops::_Iter_less_iter) [190]
                0.00    0.00       2/64          bool __gnu_cxx::operator!=<Event*, std::vector<Event, std::allocator<Event> > >(__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > > const&, __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > > const&) [25]
                0.00    0.00       2/6           __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >::difference_type __gnu_cxx::operator-<Event*, std::vector<Event, std::allocator<Event> > >(__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > > const&, __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > > const&) [71]
                0.00    0.00       2/4           long std::__lg<long>(long) [109]
                0.00    0.00       2/2           void std::__introsort_loop<__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [177]
                0.00    0.00       2/2           void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__ops::_Iter_less_iter) [181]
-----------------------------------------------
                0.00    0.00       2/2           void std::sort<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > >(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >) [189]
[191]    0.0    0.00    0.00       2         void std::__sort<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_less_iter) [191]
                0.00    0.00       2/34          bool __gnu_cxx::operator!=<long long*, std::vector<long long, std::allocator<long long> > >(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > const&, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > const&) [36]
                0.00    0.00       2/100         __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >::difference_type __gnu_cxx::operator-<long long*, std::vector<long long, std::allocator<long long> > >(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > const&, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > const&) [20]
                0.00    0.00       2/4           long std::__lg<long>(long) [109]
                0.00    0.00       2/2           void std::__introsort_loop<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [178]
                0.00    0.00       2/2           void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_less_iter) [182]
-----------------------------------------------
                0.00    0.00       2/2           Move* std::__uninitialized_default_n_1<true>::__uninit_default_n<Move*, unsigned long>(Move*, unsigned long) [149]
[192]    0.0    0.00    0.00       2         Move* std::fill_n<Move*, unsigned long, Move>(Move*, unsigned long, Move const&) [192]
                0.00    0.00       2/4           std::__size_to_integer(unsigned long) [108]
                0.00    0.00       2/2           Move* std::__fill_n_a<Move*, unsigned long, Move>(Move*, unsigned long, Move const&, std::random_access_iterator_tag) [167]
-----------------------------------------------
                0.00    0.00       2/2           long long* std::__uninitialized_fill_n<true>::__uninit_fill_n<long long*, unsigned long, long long>(long long*, unsigned long, long long const&) [148]
[193]    0.0    0.00    0.00       2         long long* std::fill_n<long long*, unsigned long, long long>(long long*, unsigned long, long long const&) [193]
                0.00    0.00       2/4           std::__size_to_integer(unsigned long) [108]
                0.00    0.00       2/2           long long* std::__fill_n_a<long long*, unsigned long, long long>(long long*, unsigned long, long long const&, std::random_access_iterator_tag) [168]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[194]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > std::unique<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > >(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >) [194]
                0.00    0.00       2/2           __gnu_cxx::__ops::__iter_equal_to_iter() [114]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > std::__unique<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_equal_to_iter>(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_equal_to_iter) [199]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Move, std::allocator<Move> >::~vector() [154]
[195]    0.0    0.00    0.00       2         void std::_Destroy<Move*>(Move*, Move*) [195]
                0.00    0.00       2/2           void std::_Destroy_aux<true>::__destroy<Move*>(Move*, Move*) [124]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Event, std::allocator<Event> >::~vector() [156]
[196]    0.0    0.00    0.00       2         void std::_Destroy<Event*>(Event*, Event*) [196]
                0.00    0.00       2/2           void std::_Destroy_aux<true>::__destroy<Event*>(Event*, Event*) [125]
-----------------------------------------------
                0.00    0.00       2/2           Move* std::__fill_n_a<Move*, unsigned long, Move>(Move*, unsigned long, Move const&, std::random_access_iterator_tag) [167]
[197]    0.0    0.00    0.00       2         void std::__fill_a<Move*, Move>(Move*, Move*, Move const&) [197]
                0.00    0.00       2/2           __gnu_cxx::__enable_if<!std::__is_scalar<Move>::__value, void>::__type std::__fill_a1<Move*, Move>(Move*, Move*, Move const&) [200]
-----------------------------------------------
                0.00    0.00       2/2           long long* std::__fill_n_a<long long*, unsigned long, long long>(long long*, unsigned long, long long const&, std::random_access_iterator_tag) [168]
[198]    0.0    0.00    0.00       2         void std::__fill_a<long long*, long long>(long long*, long long*, long long const&) [198]
                0.00    0.00       2/2           __gnu_cxx::__enable_if<std::__is_scalar<long long>::__value, void>::__type std::__fill_a1<long long*, long long>(long long*, long long*, long long const&) [201]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > std::unique<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > >(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >) [194]
[199]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > std::__unique<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_equal_to_iter>(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_equal_to_iter) [199]
                0.00    0.00      22/68          __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >::operator++() [24]
                0.00    0.00      12/250         __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >::operator*() const [10]
                0.00    0.00      12/34          bool __gnu_cxx::operator!=<long long*, std::vector<long long, std::allocator<long long> > >(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > const&, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > const&) [36]
                0.00    0.00      10/12          bool __gnu_cxx::__ops::_Iter_equal_to_iter::operator()<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > >(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >) const [57]
                0.00    0.00       6/46          std::remove_reference<long long&>::type&& std::move<long long&>(long long&) [32]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > std::__adjacent_find<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_equal_to_iter>(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_equal_to_iter) [174]
                0.00    0.00       2/6           bool __gnu_cxx::operator==<long long*, std::vector<long long, std::allocator<long long> > >(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > const&, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > const&) [70]
-----------------------------------------------
                0.00    0.00       2/2           void std::__fill_a<Move*, Move>(Move*, Move*, Move const&) [197]
[200]    0.0    0.00    0.00       2         __gnu_cxx::__enable_if<!std::__is_scalar<Move>::__value, void>::__type std::__fill_a1<Move*, Move>(Move*, Move*, Move const&) [200]
-----------------------------------------------
                0.00    0.00       2/2           void std::__fill_a<long long*, long long>(long long*, long long*, long long const&) [198]
[201]    0.0    0.00    0.00       2         __gnu_cxx::__enable_if<std::__is_scalar<long long>::__value, void>::__type std::__fill_a1<long long*, long long>(long long*, long long*, long long const&) [201]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2024 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [110] build_event_1d(std::vector<Event, std::allocator<Event> >&, std::vector<Move, std::allocator<Move> > const&, long long) [129] std::_Vector_base<Move, std::allocator<Move> >::_M_deallocate(Move*, unsigned long) [165] std::vector<long long, std::allocator<long long> >::vector()
  [51] Sum_BIT::range_node_add(int, int, int) [130] std::_Vector_base<Move, std::allocator<Move> >::_M_create_storage(unsigned long) [102] std::vector<long long, std::allocator<long long> >::~vector()
  [47] Sum_BIT::node_add(int, long long) [131] std::_Vector_base<Move, std::allocator<Move> >::_Vector_impl_data::_Vector_impl_data() [28] std::vector<long long, std::allocator<long long> >::operator[](unsigned long)
 [111] Sum_BIT::Sum_BIT(int)  [87] std::_Vector_base<Move, std::allocator<Move> >::_M_get_Tp_allocator() [166] void std::_Construct<Move>(Move*)
 [112] Sum_BIT::~Sum_BIT()   [132] std::_Vector_base<Move, std::allocator<Move> >::_Vector_base(unsigned long, std::allocator<Move> const&) [167] Move* std::__fill_n_a<Move*, unsigned long, Move>(Move*, unsigned long, Move const&, std::random_access_iterator_tag)
  [23] __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >::__normal_iterator(Event* const&) [133] std::_Vector_base<Move, std::allocator<Move> >::~_Vector_base() [168] long long* std::__fill_n_a<long long*, unsigned long, long long>(long long*, unsigned long, long long const&, std::random_access_iterator_tag)
  [15] __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >::operator--() [88] std::_Vector_base<Event, std::allocator<Event> >::_M_allocate(unsigned long) [169] Move* std::__addressof<Move>(Move&)
  [26] __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >::operator++() [134] std::_Vector_base<Event, std::allocator<Event> >::_Vector_impl::_Vector_impl() [103] int std::__bit_width<unsigned long>(unsigned long)
  [79] __gnu_cxx::__normal_iterator<Move const*, std::vector<Move, std::allocator<Move> > >::__normal_iterator(Move const* const&) [135] std::_Vector_base<Event, std::allocator<Event> >::_Vector_impl::~_Vector_impl() [30] __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > std::lower_bound<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, long long>(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, long long const&)
  [64] __gnu_cxx::__normal_iterator<Move const*, std::vector<Move, std::allocator<Move> > >::operator++() [74] std::_Vector_base<Event, std::allocator<Event> >::_M_deallocate(Event*, unsigned long) [104] __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > std::__miter_base<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > >(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >)
 [113] __gnu_cxx::__normal_iterator<long long const*, std::vector<long long, std::allocator<long long> > >::__normal_iterator(long long const* const&) [136] std::_Vector_base<Event, std::allocator<Event> >::_Vector_impl_data::_Vector_impl_data() [58] Event* std::__niter_base<Event*>(Event*)
  [80] __gnu_cxx::__normal_iterator<long long const*, std::vector<long long, std::allocator<long long> > >::__normal_iterator<long long*, void>(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > const&) [75] std::_Vector_base<Event, std::allocator<Event> >::_M_get_Tp_allocator() [68] long long* std::__niter_base<long long*>(long long*)
  [12] __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >::__normal_iterator(long long* const&) [137] std::_Vector_base<Event, std::allocator<Event> >::_Vector_base() [69] long long* std::__niter_base<long long*, std::vector<long long, std::allocator<long long> > >(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >)
  [48] __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >::operator--() [138] std::_Vector_base<Event, std::allocator<Event> >::~_Vector_base() [170] __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, long long*>(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, long long*)
  [17] __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >::operator+=(long) [89] std::_Vector_base<long long, std::allocator<long long> >::_M_allocate(unsigned long) [105] Event* std::__relocate_a<Event*, Event*, std::allocator<Event> >(Event*, Event*, Event*, std::allocator<Event>&)
  [24] __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >::operator++() [139] std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl::_Vector_impl() [171] long long* std::__relocate_a<long long*, long long*, std::allocator<long long> >(long long*, long long*, long long*, std::allocator<long long>&)
  [29] __gnu_cxx::__ops::__iter_less_val() [140] std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl::_Vector_impl(std::allocator<long long> const&) [106] int std::__countl_zero<unsigned long>(unsigned long)
  [35] __gnu_cxx::__ops::__val_comp_iter(__gnu_cxx::__ops::_Iter_less_iter) [90] std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl::~_Vector_impl() [31] __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > std::__lower_bound<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, long long, __gnu_cxx::__ops::_Iter_less_val>(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, long long const&, __gnu_cxx::__ops::_Iter_less_val)
  [81] __gnu_cxx::__ops::__iter_less_iter() [76] std::_Vector_base<long long, std::allocator<long long> >::_M_deallocate(long long*, unsigned long) [172] __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > std::move_backward<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > >(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >)
 [114] __gnu_cxx::__ops::__iter_equal_to_iter() [141] std::_Vector_base<long long, std::allocator<long long> >::_M_create_storage(unsigned long) [107] std::enable_if<std::__is_bitwise_relocatable<Event, void>::value, Event*>::type std::__relocate_a_1<Event, Event>(Event*, Event*, Event*, std::allocator<Event>&)
 [115] bool __gnu_cxx::operator==<Event*, std::vector<Event, std::allocator<Event> > >(__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > > const&, __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > > const&) [91] std::_Vector_base<long long, std::allocator<long long> >::_Vector_impl_data::_Vector_impl_data() [173] std::enable_if<std::__is_bitwise_relocatable<long long, void>::value, long long*>::type std::__relocate_a_1<long long, long long>(long long*, long long*, long long*, std::allocator<long long>&)
  [70] bool __gnu_cxx::operator==<long long*, std::vector<long long, std::allocator<long long> > >(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > const&, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > const&) [61] std::_Vector_base<long long, std::allocator<long long> >::_M_get_Tp_allocator() [174] __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > std::__adjacent_find<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_equal_to_iter>(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_equal_to_iter)
  [71] __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >::difference_type __gnu_cxx::operator-<Event*, std::vector<Event, std::allocator<Event> > >(__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > > const&, __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > > const&) [142] std::_Vector_base<long long, std::allocator<long long> >::_Vector_base() [175] void std::__insertion_sort<__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__ops::_Iter_less_iter)
  [82] __gnu_cxx::__normal_iterator<long long const*, std::vector<long long, std::allocator<long long> > >::difference_type __gnu_cxx::operator-<long long const*, std::vector<long long, std::allocator<long long> > >(__gnu_cxx::__normal_iterator<long long const*, std::vector<long long, std::allocator<long long> > > const&, __gnu_cxx::__normal_iterator<long long const*, std::vector<long long, std::allocator<long long> > > const&) [143] std::_Vector_base<long long, std::allocator<long long> >::_Vector_base(unsigned long, std::allocator<long long> const&) [176] void std::__insertion_sort<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_less_iter)
  [20] __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >::difference_type __gnu_cxx::operator-<long long*, std::vector<long long, std::allocator<long long> > >(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > const&, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > const&) [92] std::_Vector_base<long long, std::allocator<long long> >::~_Vector_base() [177] void std::__introsort_loop<__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, long, __gnu_cxx::__ops::_Iter_less_iter)
  [25] bool __gnu_cxx::operator!=<Event*, std::vector<Event, std::allocator<Event> > >(__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > > const&, __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > > const&) [144] std::__new_allocator<Move>::deallocate(Move*, unsigned long) [178] void std::__introsort_loop<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, long, __gnu_cxx::__ops::_Iter_less_iter)
  [59] bool __gnu_cxx::operator!=<Move const*, std::vector<Move, std::allocator<Move> > >(__gnu_cxx::__normal_iterator<Move const*, std::vector<Move, std::allocator<Move> > > const&, __gnu_cxx::__normal_iterator<Move const*, std::vector<Move, std::allocator<Move> > > const&) [145] std::__new_allocator<Move>::allocate(unsigned long, void const*) [108] std::__size_to_integer(unsigned long)
  [36] bool __gnu_cxx::operator!=<long long*, std::vector<long long, std::allocator<long long> > >(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > const&, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > const&) [77] std::__new_allocator<Move>::~__new_allocator() [179] long long* std::uninitialized_fill_n<long long*, unsigned long, long long>(long long*, unsigned long, long long const&)
  [13] Event::operator<(Event const&) const [93] std::__new_allocator<Event>::deallocate(Event*, unsigned long) [180] __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > std::__copy_move_backward_a<true, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > > >(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >)
  [54] Sum_BIT::query(int) const [94] std::__new_allocator<Event>::allocate(unsigned long, void const*) [181] void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >, __gnu_cxx::__ops::_Iter_less_iter)
  [14] __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >::base() const [146] std::__new_allocator<Event>::~__new_allocator() [182] void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__normal_iterator<long long*, std::vector<long long, std::allocator<long long> > >, __gnu_cxx::__ops::_Iter_less_iter)
   [8] __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >::operator*() const [95] std::__new_allocator<long long>::deallocate(long long*, unsigned long) [183] long long* std::__copy_move_backward_a1<true, long long*, long long*>(long long*, long long*, long long*)
  [40] __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >::operator-(long) const [96] std::__new_allocator<long long>::allocate(unsigned long, void const*) [184] long long* std::__copy_move_backward_a2<true, long long*, long long*>(long long*, long long*, long long*)
 [116] __gnu_cxx::__normal_iterator<Event*, std::vector<Event, std::allocator<Event> > >::operator+(long) const [67] std::__new_allocator<long long>::~__new_allocator() [185] long long* std::__uninitialized_fill_n_a<long long*, unsigned long, long long, long long>(long long*, unsigned long, long long const&, std::allocator<long long>&)
